ID1,ID2,Time,Value,RDPI,Year,Month,WeekOfMonth,WeekOfYear,IsUsNewYearsDay,IsUsLaborDay,IsBlackFriday,IsChristmasDay,FreqCos1,FreqSin1,FreqCos2,FreqSin2,FreqCos3,FreqSin3,FreqCos4,FreqSin4,Lag1,Lag2,Lag3,Lag4,Lag5,Lag6,Lag7,Lag8,Lag9,Lag10,Lag11,Lag12,Lag13,Lag14,Lag15,Lag16,Lag17,Lag18,Lag19,Lag20,Lag21,Lag22,Lag23,Lag24,Lag25,Lag26
1,2,12/19/2020 9:00:01 AM,5.5909869805108565,11713,2020,12,3,51,False,False,False,True,0.992708874098054,-0.12053668025532363,0.9709418174260518,-0.2393156642875589,-0.35460488704253645,-0.35460488704253645,-0.4647231720437706,-0.4647231720437706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,12/12/2020 9:00:01 AM,5.402677381872279,11713,2020,12,2,50,False,False,False,False,0.970941817426052,-0.2393156642875578,0.8854560256532099,-0.4647231720437686,-0.663122658240796,-0.663122658240796,-0.8229838658936565,-0.8229838658936565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,12/5/2020 9:00:01 AM,5.236441962829949,11713,2020,12,1,49,False,False,False,False,0.9350162426854147,-0.35460488704253595,0.7485107481711006,-0.6631226582407957,-0.8854560256532104,-0.8854560256532104,-0.9927088740980542,-0.9927088740980542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,11/28/2020 9:00:01 AM,5.075173815233827,11742.7,2020,11,4,48,False,False,False,False,0.88545602565321,-0.4647231720437684,0.5680647467311561,-0.8229838658936562,-0.9927088740980542,-0.9927088740980542,-0.935016242685415,-0.935016242685415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,11/21/2020 9:00:01 AM,5.225746673713202,11742.7,2020,11,3,47,False,False,True,False,0.8229838658936564,-0.5680647467311559,0.35460488704253534,-0.9350162426854149,-0.9709418174260526,-0.9709418174260526,-0.6631226582407947,-0.6631226582407947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,11/14/2020 9:00:01 AM,5.44673737166631,11742.7,2020,11,2,46,False,False,False,False,0.7485107481711007,-0.6631226582407955,0.12053668025532208,-0.9927088740980541,-0.8229838658936556,-0.8229838658936556,-0.23931566428755585,-0.23931566428755585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,11/7/2020 9:00:01 AM,5.049856007249537,11742.7,2020,11,1,45,False,False,False,False,0.6631226582407952,-0.7485107481711011,-0.12053668025532294,-0.992708874098054,-0.5680647467311574,-0.5680647467311574,0.23931566428755752,0.23931566428755752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,10/31/2020 9:00:01 AM,5.147494476813453,11709.3,2020,10,5,44,False,False,False,False,0.5680647467311548,-0.822983865893657,-0.3546048870425378,-0.935016242685414,-0.2393156642875561,-0.2393156642875561,0.6631226582407986,0.6631226582407986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,10/24/2020 9:00:01 AM,5.2574953720277815,11709.3,2020,10,4,43,False,False,False,False,0.464723172043768,-0.8854560256532101,-0.5680647467311568,-0.8229838658936557,0.12053668025532488,0.12053668025532488,0.9350162426854157,0.9350162426854157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,10/17/2020 9:00:01 AM,5.4638318050256105,11709.3,2020,10,3,42,False,False,False,False,0.35460488704253557,-0.9350162426854148,-0.7485107481711012,-0.6631226582407951,0.46472317204376873,0.46472317204376873,0.992708874098054,0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,10/10/2020 9:00:01 AM,5.420534999272286,11709.3,2020,10,2,41,False,False,False,False,0.23931566428755738,-0.9709418174260521,-0.8854560256532102,-0.46472317204376784,0.7485107481711025,0.7485107481711025,0.8229838658936555,0.8229838658936555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,10/3/2020 9:00:01 AM,5.2574953720277815,11709.3,2020,10,1,40,False,False,False,False,0.1205366802553232,-0.992708874098054,-0.9709418174260519,-0.23931566428755807,0.9350162426854156,0.9350162426854156,0.46472317204376906,0.46472317204376906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,9/26/2020 9:00:01 AM,5.308267697401205,11665.6,2020,9,4,39,False,False,False,False,-1.8369701987210297E-16,-1,-1,3.6739403974420594E-16,1,1,-7.347880794884119E-16,-7.347880794884119E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,9/19/2020 9:00:01 AM,5.225746673713202,11665.6,2020,9,3,38,False,False,False,False,-0.12053668025532357,-0.992708874098054,-0.9709418174260518,0.23931566428755877,0.9350162426854146,0.9350162426854146,-0.4647231720437704,-0.4647231720437704,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815,5.147494476813453,5.049856007249537,5.44673737166631,5.225746673713202,5.075173815233827,5.236441962829949,5.402677381872279,5.5909869805108565,4.969813299576001,5.075173815233827,5.181783550292085,5.472270673671475,5.159055299214529,5.099866427824199,5.356586274672012,5.135798437050262,5.170483995038151,5.075173815233827,5.3471075307174685,5.337538079701318,4.836281906951478
1,2,9/12/2020 9:00:01 AM,5.429345628954441,11665.6,2020,9,2,37,False,False,False,False,-0.23931566428755774,-0.970941817426052,-0.8854560256532099,0.4647231720437685,0.7485107481711005,0.7485107481711005,-0.8229838658936564,-0.8229838658936564,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815,5.147494476813453,5.049856007249537,5.44673737166631,5.225746673713202,5.075173815233827,5.236441962829949,5.402677381872279,5.5909869805108565,4.969813299576001,5.075173815233827,5.181783550292085,5.472270673671475,5.159055299214529,5.099866427824199,5.356586274672012,5.135798437050262,5.170483995038151,5.075173815233827,5.3471075307174685,5.337538079701318
1,2,9/5/2020 9:00:01 AM,5.429345628954441,11665.6,2020,9,1,36,False,True,False,False,-0.3546048870425359,-0.9350162426854147,-0.7485107481711007,0.6631226582407956,0.46472317204376773,0.46472317204376773,-0.9927088740980542,-0.9927088740980542,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815,5.147494476813453,5.049856007249537,5.44673737166631,5.225746673713202,5.075173815233827,5.236441962829949,5.402677381872279,5.5909869805108565,4.969813299576001,5.075173815233827,5.181783550292085,5.472270673671475,5.159055299214529,5.099866427824199,5.356586274672012,5.135798437050262,5.170483995038151,5.075173815233827,5.3471075307174685
1,2,8/29/2020 9:00:01 AM,5.062595033026967,11675.1,2020,8,5,35,False,False,False,False,-0.4647231720437691,-0.8854560256532096,-0.5680647467311547,0.8229838658936571,0.12053668025532378,0.12053668025532378,-0.935016242685414,-0.935016242685414,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815,5.147494476813453,5.049856007249537,5.44673737166631,5.225746673713202,5.075173815233827,5.236441962829949,5.402677381872279,5.5909869805108565,4.969813299576001,5.075173815233827,5.181783550292085,5.472270673671475,5.159055299214529,5.099866427824199,5.356586274672012,5.135798437050262,5.170483995038151,5.075173815233827
1,2,8/22/2020 9:00:01 AM,5.308267697401205,11675.1,2020,8,4,34,False,False,False,False,-0.5680647467311559,-0.8229838658936564,-0.35460488704253545,0.9350162426854148,-0.23931566428755718,-0.23931566428755718,-0.663122658240795,-0.663122658240795,5.062595033026967,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815,5.147494476813453,5.049856007249537,5.44673737166631,5.225746673713202,5.075173815233827,5.236441962829949,5.402677381872279,5.5909869805108565,4.969813299576001,5.075173815233827,5.181783550292085,5.472270673671475,5.159055299214529,5.099866427824199,5.356586274672012,5.135798437050262,5.170483995038151
1,2,8/15/2020 9:00:01 AM,5.288267030694535,11675.1,2020,8,3,33,False,False,False,False,-0.6631226582407952,-0.7485107481711011,-0.12053668025532309,0.992708874098054,-0.5680647467311554,-0.5680647467311554,-0.23931566428755782,-0.23931566428755782,5.308267697401205,5.062595033026967,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815,5.147494476813453,5.049856007249537,5.44673737166631,5.225746673713202,5.075173815233827,5.236441962829949,5.402677381872279,5.5909869805108565,4.969813299576001,5.075173815233827,5.181783550292085,5.472270673671475,5.159055299214529,5.099866427824199,5.356586274672012,5.135798437050262
1,2,8/8/2020 9:00:01 AM,5.214935757608986,11675.1,2020,8,2,32,False,False,False,False,-0.7485107481711013,-0.663122658240795,0.12053668025532369,0.9927088740980539,-0.8229838658936562,-0.8229838658936562,0.23931566428755902,0.23931566428755902,5.288267030694535,5.308267697401205,5.062595033026967,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815,5.147494476813453,5.049856007249537,5.44673737166631,5.225746673713202,5.075173815233827,5.236441962829949,5.402677381872279,5.5909869805108565,4.969813299576001,5.075173815233827,5.181783550292085,5.472270673671475,5.159055299214529,5.099866427824199,5.356586274672012
1,2,8/1/2020 9:00:01 AM,5.099866427824199,11675.1,2020,8,1,31,False,False,False,False,-0.8229838658936565,-0.5680647467311556,0.354604887042536,0.9350162426854147,-0.9709418174260523,-0.9709418174260523,0.6631226582407959,0.6631226582407959,5.214935757608986,5.288267030694535,5.308267697401205,5.062595033026967,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815,5.147494476813453,5.049856007249537,5.44673737166631,5.225746673713202,5.075173815233827,5.236441962829949,5.402677381872279,5.5909869805108565,4.969813299576001,5.075173815233827,5.181783550292085,5.472270673671475,5.159055299214529,5.099866427824199
1,2,7/25/2020 9:00:01 AM,5.4116460518550396,11653.5,2020,7,4,30,False,False,False,False,-0.8854560256532101,-0.46472317204376806,0.5680647467311567,0.8229838658936558,-0.9927088740980538,-0.9927088740980538,0.9350162426854156,0.9350162426854156,5.099866427824199,5.214935757608986,5.288267030694535,5.308267697401205,5.062595033026967,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815,5.147494476813453,5.049856007249537,5.44673737166631,5.225746673713202,5.075173815233827,5.236441962829949,5.402677381872279,5.5909869805108565,4.969813299576001,5.075173815233827,5.181783550292085,5.472270673671475,5.159055299214529
1,2,7/18/2020 9:00:01 AM,5.488937726156687,11653.5,2020,7,3,29,False,False,False,False,-0.9350162426854148,-0.3546048870425356,0.7485107481711011,0.6631226582407952,-0.885456025653209,-0.885456025653209,0.992708874098054,0.992708874098054,5.4116460518550396,5.099866427824199,5.214935757608986,5.288267030694535,5.308267697401205,5.062595033026967,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815,5.147494476813453,5.049856007249537,5.44673737166631,5.225746673713202,5.075173815233827,5.236441962829949,5.402677381872279,5.5909869805108565,4.969813299576001,5.075173815233827,5.181783550292085,5.472270673671475
1,2,7/11/2020 9:00:01 AM,5.298317366548036,11653.5,2020,7,2,28,False,False,False,False,-0.9709418174260521,-0.23931566428755743,0.8854560256532102,0.46472317204376795,-0.6631226582407951,-0.6631226582407951,0.8229838658936556,0.8229838658936556,5.488937726156687,5.4116460518550396,5.099866427824199,5.214935757608986,5.288267030694535,5.308267697401205,5.062595033026967,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815,5.147494476813453,5.049856007249537,5.44673737166631,5.225746673713202,5.075173815233827,5.236441962829949,5.402677381872279,5.5909869805108565,4.969813299576001,5.075173815233827,5.181783550292085
1,2,7/4/2020 9:00:01 AM,5.247024072160486,11653.5,2020,7,1,27,False,False,False,False,-0.992708874098054,-0.12053668025532283,0.9709418174260521,0.23931566428755732,-0.3546048870425354,-0.3546048870425354,0.46472317204376773,0.46472317204376773,5.298317366548036,5.488937726156687,5.4116460518550396,5.099866427824199,5.214935757608986,5.288267030694535,5.308267697401205,5.062595033026967,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815,5.147494476813453,5.049856007249537,5.44673737166631,5.225746673713202,5.075173815233827,5.236441962829949,5.402677381872279,5.5909869805108565,4.969813299576001,5.075173815233827
1,2,6/27/2020 9:00:01 AM,5.204006687076795,11612.5,2020,6,4,26,False,False,False,False,-1,-3.216245299353273E-16,1,6.432490598706546E-16,3.6739403974420594E-16,3.6739403974420594E-16,1.2864981197413093E-15,1.2864981197413093E-15,5.247024072160486,5.298317366548036,5.488937726156687,5.4116460518550396,5.099866427824199,5.214935757608986,5.288267030694535,5.308267697401205,5.062595033026967,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815,5.147494476813453,5.049856007249537,5.44673737166631,5.225746673713202,5.075173815233827,5.236441962829949,5.402677381872279,5.5909869805108565,4.969813299576001
1,2,6/20/2020 9:00:01 AM,5.5053315359323625,11612.5,2020,6,3,25,False,False,False,False,-0.992708874098054,0.12053668025532308,0.970941817426052,-0.2393156642875578,0.35460488704253607,0.35460488704253607,-0.4647231720437686,-0.4647231720437686,5.204006687076795,5.247024072160486,5.298317366548036,5.488937726156687,5.4116460518550396,5.099866427824199,5.214935757608986,5.288267030694535,5.308267697401205,5.062595033026967,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815,5.147494476813453,5.049856007249537,5.44673737166631,5.225746673713202,5.075173815233827,5.236441962829949,5.402677381872279,5.5909869805108565
1,2,6/13/2020 9:00:01 AM,5.384495062789089,11612.5,2020,6,2,24,False,False,False,False,-0.970941817426052,0.23931566428755768,0.88545602565321,-0.4647231720437684,0.6631226582407956,0.6631226582407956,-0.8229838658936562,-0.8229838658936562,5.5053315359323625,5.204006687076795,5.247024072160486,5.298317366548036,5.488937726156687,5.4116460518550396,5.099866427824199,5.214935757608986,5.288267030694535,5.308267697401205,5.062595033026967,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815,5.147494476813453,5.049856007249537,5.44673737166631,5.225746673713202,5.075173815233827,5.236441962829949,5.402677381872279
1,2,6/6/2020 9:00:01 AM,5.087596335232384,11612.5,2020,6,1,23,False,False,False,False,-0.9350162426854147,0.35460488704253584,0.7485107481711007,-0.6631226582407955,0.8854560256532102,0.8854560256532102,-0.9927088740980541,-0.9927088740980541,5.384495062789089,5.5053315359323625,5.204006687076795,5.247024072160486,5.298317366548036,5.488937726156687,5.4116460518550396,5.099866427824199,5.214935757608986,5.288267030694535,5.308267697401205,5.062595033026967,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815,5.147494476813453,5.049856007249537,5.44673737166631,5.225746673713202,5.075173815233827,5.236441962829949
1,2,5/30/2020 9:00:01 AM,5.214935757608986,11584.7,2020,5,5,22,False,False,False,False,-0.8854560256532096,0.46472317204376906,0.5680647467311548,-0.822983865893657,0.9927088740980541,0.9927088740980541,-0.935016242685414,-0.935016242685414,5.087596335232384,5.384495062789089,5.5053315359323625,5.204006687076795,5.247024072160486,5.298317366548036,5.488937726156687,5.4116460518550396,5.099866427824199,5.214935757608986,5.288267030694535,5.308267697401205,5.062595033026967,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815,5.147494476813453,5.049856007249537,5.44673737166631,5.225746673713202,5.075173815233827
1,2,5/23/2020 9:00:01 AM,5.298317366548036,11584.7,2020,5,4,21,False,False,False,False,-0.8229838658936564,0.5680647467311558,0.35460488704253557,-0.9350162426854148,0.970941817426052,0.970941817426052,-0.6631226582407951,-0.6631226582407951,5.214935757608986,5.087596335232384,5.384495062789089,5.5053315359323625,5.204006687076795,5.247024072160486,5.298317366548036,5.488937726156687,5.4116460518550396,5.099866427824199,5.214935757608986,5.288267030694535,5.308267697401205,5.062595033026967,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815,5.147494476813453,5.049856007249537,5.44673737166631,5.225746673713202
1,2,5/16/2020 9:00:01 AM,5.337538079701318,11584.7,2020,5,3,20,False,False,False,False,-0.7485107481711012,0.6631226582407952,0.1205366802553232,-0.992708874098054,0.8229838658936558,0.8229838658936558,-0.23931566428755807,-0.23931566428755807,5.298317366548036,5.214935757608986,5.087596335232384,5.384495062789089,5.5053315359323625,5.204006687076795,5.247024072160486,5.298317366548036,5.488937726156687,5.4116460518550396,5.099866427824199,5.214935757608986,5.288267030694535,5.308267697401205,5.062595033026967,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815,5.147494476813453,5.049856007249537,5.44673737166631
1,2,5/9/2020 9:00:01 AM,4.912654885736052,11584.7,2020,5,2,19,False,False,False,False,-0.663122658240795,0.7485107481711013,-0.12053668025532357,-0.992708874098054,0.5680647467311555,0.5680647467311555,0.23931566428755877,0.23931566428755877,5.337538079701318,5.298317366548036,5.214935757608986,5.087596335232384,5.384495062789089,5.5053315359323625,5.204006687076795,5.247024072160486,5.298317366548036,5.488937726156687,5.4116460518550396,5.099866427824199,5.214935757608986,5.288267030694535,5.308267697401205,5.062595033026967,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815,5.147494476813453,5.049856007249537
1,2,5/2/2020 9:00:01 AM,5.049856007249537,11584.7,2020,5,1,18,False,False,False,False,-0.5680647467311557,0.8229838658936565,-0.3546048870425359,-0.9350162426854147,0.23931566428755732,0.23931566428755732,0.6631226582407956,0.6631226582407956,4.912654885736052,5.337538079701318,5.298317366548036,5.214935757608986,5.087596335232384,5.384495062789089,5.5053315359323625,5.204006687076795,5.247024072160486,5.298317366548036,5.488937726156687,5.4116460518550396,5.099866427824199,5.214935757608986,5.288267030694535,5.308267697401205,5.062595033026967,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815,5.147494476813453
1,2,4/25/2020 9:00:01 AM,5.214935757608986,11543.5,2020,4,4,17,False,False,False,False,-0.4647231720437685,0.8854560256532099,-0.5680647467311559,-0.8229838658936564,-0.12053668025532274,-0.12053668025532274,0.9350162426854148,0.9350162426854148,5.049856007249537,4.912654885736052,5.337538079701318,5.298317366548036,5.214935757608986,5.087596335232384,5.384495062789089,5.5053315359323625,5.204006687076795,5.247024072160486,5.298317366548036,5.488937726156687,5.4116460518550396,5.099866427824199,5.214935757608986,5.288267030694535,5.308267697401205,5.062595033026967,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105,5.2574953720277815
1,2,4/18/2020 9:00:01 AM,5.365976015021851,11543.5,2020,4,3,16,False,False,False,False,-0.35460488704253545,0.9350162426854148,-0.7485107481711013,-0.663122658240795,-0.4647231720437684,-0.4647231720437684,0.9927088740980539,0.9927088740980539,5.214935757608986,5.049856007249537,4.912654885736052,5.337538079701318,5.298317366548036,5.214935757608986,5.087596335232384,5.384495062789089,5.5053315359323625,5.204006687076795,5.247024072160486,5.298317366548036,5.488937726156687,5.4116460518550396,5.099866427824199,5.214935757608986,5.288267030694535,5.308267697401205,5.062595033026967,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286,5.4638318050256105
1,2,4/11/2020 9:00:01 AM,5.308267697401205,11543.5,2020,4,2,15,False,False,False,False,-0.2393156642875575,0.9709418174260521,-0.8854560256532101,-0.46472317204376806,-0.7485107481711016,-0.7485107481711016,0.8229838658936558,0.8229838658936558,5.365976015021851,5.214935757608986,5.049856007249537,4.912654885736052,5.337538079701318,5.298317366548036,5.214935757608986,5.087596335232384,5.384495062789089,5.5053315359323625,5.204006687076795,5.247024072160486,5.298317366548036,5.488937726156687,5.4116460518550396,5.099866427824199,5.214935757608986,5.288267030694535,5.308267697401205,5.062595033026967,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815,5.420534999272286
1,2,4/4/2020 9:00:01 AM,4.941642422609304,11543.5,2020,4,1,14,False,False,False,False,-0.12053668025532288,0.992708874098054,-0.9709418174260521,-0.23931566428755743,-0.9350162426854148,-0.9350162426854148,0.46472317204376795,0.46472317204376795,5.308267697401205,5.365976015021851,5.214935757608986,5.049856007249537,4.912654885736052,5.337538079701318,5.298317366548036,5.214935757608986,5.087596335232384,5.384495062789089,5.5053315359323625,5.204006687076795,5.247024072160486,5.298317366548036,5.488937726156687,5.4116460518550396,5.099866427824199,5.214935757608986,5.288267030694535,5.308267697401205,5.062595033026967,5.429345628954441,5.429345628954441,5.225746673713202,5.308267697401205,5.2574953720277815
